"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.557492192E0,4.295116663E-1,-1.104287624E0,1.041805077E1
7.559977505E0,5.108676553E-1,-1.169192910E0,1.019521904E1
7.562462817E0,4.869394004E-1,-1.209870934E0,9.982257843E0
7.564948078E0,5.108676553E-1,-1.205085278E0,9.828818321E0
7.567433390E0,5.970092416E-1,-1.315155149E0,9.733105659E0
7.569918651E0,5.491527915E-1,-1.224227905E0,9.723533630E0
7.572403963E0,4.510470629E-1,-1.106680512E0,9.764211655E0
7.574889276E0,2.955136001E-1,-8.769695163E-1,9.821640015E0
7.577374536E0,1.205384433E-1,-6.520441771E-1,9.891330719E0
7.579859849E0,-3.738785535E-2,-4.842474759E-1,9.941579819E0
7.582345161E0,-1.546361595E-1,-4.914259613E-1,9.960722923E0
7.584830422E0,-2.985046208E-1,-4.866403043E-1,1.000139999E1
7.587315734E0,-4.348955154E-1,-3.000001311E-1,1.006122112E1
7.589800994E0,-5.521438122E-1,-1.229312643E-1,1.016171932E1
7.592286307E0,-6.574280262E-1,6.580262445E-3,1.021675491E1
7.594771567E0,-7.722834945E-1,1.477568001E-1,1.030768204E1
7.597256880E0,-8.659027219E-1,2.697907388E-1,1.038664532E1
7.599742192E0,-9.137591720E-1,3.583251834E-1,1.044915771E1
7.602227453E0,-9.807581902E-1,4.468596280E-1,1.055683422E1
7.604712765E0,-1.031007409E0,5.333003402E-1,1.069801140E1
7.607198078E0,-1.088435173E0,5.955137610E-1,1.090857887E1
7.609683338E0,-1.143470168E0,6.481558084E-1,1.116491032E1
7.612168651E0,-1.181755304E0,7.103692293E-1,1.148076344E1
7.614653911E0,-1.186540961E0,7.319046259E-1,1.171316624E1
7.617139224E0,-1.153041363E0,7.701897621E-1,1.183520031E1
7.619624536E0,-1.133898854E0,7.965108156E-1,1.186869907E1
7.622109797E0,-1.119541883E0,7.654041648E-1,1.175384426E1
7.624595109E0,-1.109970570E0,7.390831113E-1,1.164377403E1
7.627080369E0,-1.119541883E0,7.007979155E-1,1.145922756E1
7.629565682E0,-1.090828061E0,6.696912646E-1,1.121037388E1
7.632050994E0,-1.054935694E0,5.715855360E-1,1.099980545E1
7.634536255E0,-9.903294444E-1,4.636093974E-1,1.081525898E1
7.637021567E0,-9.089735150E-1,3.774677813E-1,1.066211891E1
7.639506828E0,-7.411768436E-1,2.338984162E-1,1.047308540E1
7.641992140E0,-6.000002623E-1,9.990034252E-2,1.032203865E1
7.644477453E0,-4.468596280E-1,-4.875376076E-2,1.015214825E1
7.646962713E0,-2.718844712E-1,-1.923231184E-1,9.927223206E0
7.649448026E0,-1.283151209E-1,-3.119642437E-1,9.697213173E0
7.651933286E0,8.973084623E-4,-3.981058598E-1,9.479466438E0
7.654418599E0,1.492523104E-1,-4.986044168E-1,9.249456406E0
7.656903911E0,3.002992272E-1,-5.895316601E-1,9.077172279E0
7.659389172E0,4.366901219E-1,-6.903293133E-1,8.907281876E0
7.661874484E0,5.874379873E-1,-8.434699774E-1,8.811569214E0
7.664359744E0,6.927221417E-1,-9.942178130E-1,8.761320114E0
7.666845057E0,8.410771489E-1,-1.109073281E0,8.746963501E0
7.669330369E0,9.897312522E-1,-1.231406331E0,8.749356270E0
7.671815630E0,1.039980531E0,-1.391725421E0,8.758927345E0
7.674300942E0,1.126122117E0,-1.453938842E0,8.794819832E0
7.676786203E0,1.178764224E0,-1.485045552E0,8.847461700E0
7.679271515E0,1.226620674E0,-1.494616866E0,8.919246674E0
7.681756828E0,1.236191988E0,-1.451546073E0,8.969495773E0
7.684242088E0,1.221835017E0,-1.432403445E0,9.034101486E0
7.686727401E0,1.178764224E0,-1.441974759E0,9.158528328E0
7.689212661E0,1.097408295E0,-1.430010676E0,9.230313301E0
7.691697974E0,1.042373419E0,-1.355833173E0,9.335896492E0
7.694183286E0,9.538389444E-1,-1.217049360E0,9.453145027E0
7.696668547E0,7.980063558E-1,-1.123430252E0,9.618249893E0
7.699153859E0,7.357929349E-1,-1.006181955E0,9.778569221E0
7.701639172E0,6.807580590E-1,-9.463613629E-1,9.994221687E0
7.704124432E0,6.161518097E-1,-9.128618240E-1,1.022871876E1
7.706609744E0,5.682953596E-1,-8.817551732E-1,1.046829987E1
7.709095005E0,5.060819983E-1,-7.549355626E-1,1.062383366E1
7.711580317E0,4.414757788E-1,-6.616154313E-1,1.072911739E1
7.714065630E0,3.529413342E-1,-5.727819204E-1,1.082004452E1
7.716550890E0,3.385843933E-1,-4.938187599E-1,1.087986565E1
7.719036203E0,3.242274821E-1,-3.789632916E-1,1.093729305E1
7.721521463E0,2.931207716E-1,-3.023929596E-1,1.094686413E1
7.724006776E0,3.122633696E-1,-2.306082845E-1,1.092772198E1
7.726492088E0,3.170489967E-1,-1.947159469E-1,1.086072254E1
7.728977349E0,3.170489967E-1,-2.497508675E-1,1.078415298E1
7.731462661E0,3.074777126E-1,-2.712862790E-1,1.071476078E1
7.733947922E0,2.712862790E-1,-2.425723970E-1,1.068604660E1
7.736433234E0,3.146561682E-1,-2.090728730E-1,1.062383366E1
7.738918547E0,2.353939265E-1,-2.330010980E-1,1.051137066E1
7.741403807E0,1.803590059E-1,-2.832503915E-1,1.043719292E1
7.743889119E0,1.468594968E-1,-3.119642437E-1,1.039143085E1
7.746374380E0,2.258226424E-1,-2.808575630E-1,1.030528927E1
7.748859692E0,2.617149651E-1,-2.617149651E-1,1.023111153E1
7.751345005E0,2.883351147E-1,-2.401795685E-1,1.017846966E1
7.753830265E0,3.840480447E-1,-2.306082845E-1,1.010429192E1
7.756315578E0,5.060819983E-1,-2.449652255E-1,1.001336479E1
7.758800838E0,5.491527915E-1,-3.215355575E-1,9.915258408E0
7.761286151E0,5.754738450E-1,-4.124628007E-1,9.821640015E0
7.763771463E0,5.994020700E-1,-4.914259613E-1,9.690034866E0
7.766256724E0,5.826523304E-1,-5.129613280E-1,9.627820969E0
7.768742036E0,5.826523304E-1,-5.225326419E-1,9.541679382E0
7.771227297E0,6.257231236E-1,-5.464608669E-1,9.541679382E0
7.773712609E0,5.946164131E-1,-5.009972453E-1,9.450752258E0
7.776197922E0,5.156532526E-1,-3.765704632E-1,9.405288696E0
7.778683182E0,3.696911037E-1,-2.473580390E-1,9.398110390E0
7.781168494E0,2.162513435E-1,-1.205384433E-1,9.455537796E0
7.783653807E0,4.636093974E-2,-3.888336942E-2,9.493823051E0
7.786139067E0,-1.354935765E-1,7.597211748E-2,9.596714020E0
7.788624380E0,-3.822534084E-1,2.027917206E-1,9.749855042E0
7.791109640E0,-6.358926296E-1,3.655036688E-1,9.989436150E0
7.793594953E0,-7.866404653E-1,5.066801906E-1,1.024068260E1
7.796080213E0,-8.129615188E-1,5.859424472E-1,1.041565800E1
7.798565526E0,-8.009973764E-1,6.122635007E-1,1.048265648E1
7.801050838E0,-8.249256015E-1,6.337988973E-1,1.053769207E1
7.803536099E0,-8.491529226E-1,6.672984362E-1,1.055204868E1
7.806021411E0,-8.201399446E-1,7.271189690E-1,1.051615620E1
7.808506724E0,-7.794619799E-1,7.438687682E-1,1.050419235E1
7.810991984E0,-7.004988194E-1,6.864410043E-1,1.043240738E1
7.813477297E0,-6.287141442E-1,6.720840335E-1,1.041805077E1
7.815962557E0,-6.311069727E-1,6.409773827E-1,1.042283630E1
7.818447869E0,-6.717849374E-1,6.314060688E-1,1.041087246E1
7.820933182E0,-6.957131624E-1,6.672984362E-1,1.033878803E1
7.823418442E0,-6.837490797E-1,7.103692293E-1,1.024307537E1
7.825903755E0,-6.478567123E-1,7.989036441E-1,1.012582684E1
7.828389015E0,-6.239284873E-1,8.443672657E-1,1.003011417E1
7.830874328E0,-5.880361795E-1,8.850452900E-1,9.912865639E0
7.833359640E0,-5.330012441E-1,8.754739761E-1,9.764211655E0
7.835844901E0,-5.186443329E-1,7.749754190E-1,9.661320686E0
7.838330213E0,-5.138586760E-1,7.079764009E-1,9.582357407E0
7.840815474E0,-5.162515044E-1,6.385845542E-1,9.582357407E0
7.843300786E0,-4.923232496E-1,5.739783049E-1,9.575179100E0
7.845786099E0,-4.779663086E-1,5.620142221E-1,9.536893845E0
7.848271359E0,-4.683950245E-1,5.811567903E-1,9.481859207E0
7.850756672E0,-4.253242314E-1,5.667998791E-1,9.434001923E0
7.853241932E0,-3.702892959E-1,5.739783049E-1,9.376574516E0
7.855727244E0,-3.726821244E-1,5.476573110E-1,9.292825699E0
7.858212557E0,-3.607180119E-1,5.452644825E-1,9.275776863E0
7.860697817E0,-3.104687333E-1,5.066801906E-1,9.278169632E0
7.863183130E0,-2.769692242E-1,4.564309120E-1,9.297611237E0
7.865668390E0,-2.264208496E-1,4.037888348E-1,9.282955170E0
7.868153703E0,-1.666002721E-1,3.367897868E-1,9.196813583E0
7.870639015E0,-1.235294715E-1,2.913261652E-1,9.069993973E0
7.873124276E0,-4.217349738E-2,2.171486616E-1,8.981459618E0
7.875609588E0,1.525424421E-2,1.501496136E-1,8.878568649E0
7.878094849E0,7.507480681E-2,1.046859920E-1,8.833105087E0
7.880580161E0,8.943174779E-2,9.032905847E-2,8.811569214E0
7.883065474E0,1.181456149E-1,9.032905847E-2,8.825926781E0
7.885550734E0,1.444666684E-1,5.682953820E-2,8.852247238E0
7.888036047E0,1.947159469E-1,7.357929647E-2,8.830712318E0
7.890521307E0,2.066800594E-1,9.990034252E-2,8.734998703E0
7.893006619E0,1.971087605E-1,1.333998591E-1,8.723034859E0
7.895491932E0,1.516451389E-1,1.501496136E-1,8.746963501E0
7.897977192E0,1.325025558E-1,1.740778536E-1,8.799605370E0
7.900462505E0,1.181456149E-1,1.932204217E-1,8.794819832E0
7.902947765E0,9.182456881E-2,2.673979402E-1,8.828319550E0
7.905433078E0,8.225327730E-2,2.961117923E-1,8.890532494E0
7.907918390E0,4.875376076E-2,3.655036688E-1,8.938388824E0
7.910403651E0,2.243271284E-2,3.846462369E-1,9.007781029E0
7.912888963E0,-6.281159353E-3,4.181457460E-1,9.019744873E0
7.915374224E0,-4.217349738E-2,4.707878530E-1,9.041280746E0
7.917859536E0,-1.307079345E-1,5.380859971E-1,9.074779510E0
7.920344849E0,-2.288136631E-1,6.098706722E-1,9.067601204E0
7.922830109E0,-3.056831062E-1,6.912266612E-1,9.077172279E0
7.925315422E0,-3.846462369E-1,7.773682475E-1,9.132207870E0
7.927800734E0,-4.612165689E-1,8.371888399E-1,9.129815102E0
7.930285994E0,-5.353940725E-1,8.946165442E-1,9.117850304E0
7.932771307E0,-5.880361795E-1,9.496514797E-1,9.069993973E0
7.935256567E0,-6.622136831E-1,9.376873970E-1,9.048459053E0
7.937741880E0,-6.789634228E-1,9.544371367E-1,9.000602722E0
7.940227192E0,-7.292127013E-1,9.496514797E-1,8.993423462E0
7.942712453E0,-7.387840152E-1,9.209375978E-1,9.007781029E0
7.945197765E0,-7.339983582E-1,8.946165442E-1,9.031708717E0
7.947683026E0,-7.076773047E-1,8.563314080E-1,9.086744308E0
7.950168338E0,-6.478567123E-1,7.941179872E-1,9.089137077E0
7.952653651E0,-6.406782866E-1,7.366902828E-1,9.165707588E0
7.955138911E0,-5.736792088E-1,6.625127792E-1,9.285647392E0
7.957624224E0,-5.234299302E-1,5.644070506E-1,9.352646828E0
7.960109484E0,-4.612165689E-1,4.636093974E-1,9.388538361E0
7.962594797E0,-3.391826153E-1,3.726821244E-1,9.407681465E0
7.965080109E0,-2.599203587E-1,2.865405083E-1,9.371788979E0
7.967565369E0,-2.024926096E-1,1.932204217E-1,9.388538361E0
7.970050682E0,-1.331007630E-1,1.214357466E-1,9.383752823E0
7.972535942E0,-1.211366430E-1,8.315058798E-2,9.390931129E0
7.975021255E0,-1.235294715E-1,5.922235921E-2,9.414859772E0
7.977506567E0,-1.091725305E-1,6.580262445E-3,9.460323334E0
7.979991828E0,-9.242277592E-2,8.973085321E-3,9.448359489E0
7.982477140E0,-1.354935765E-1,1.854437590E-2,9.424430847E0
7.984962401E0,-2.335993052E-1,-1.974078640E-2,9.469894409E0
7.987447713E0,-3.320041299E-1,4.007977992E-2,9.539286613E0
7.989933026E0,-4.612165689E-1,9.750752151E-2,9.534501076E0
7.992418286E0,-6.143572330E-1,1.333998591E-1,9.551250458E0
7.994903599E0,-7.339983582E-1,2.697907388E-1,9.649356842E0
7.997388859E0,-8.467600942E-1,3.726821244E-1,9.675677299E0
7.999874172E0,-9.855438471E-1,4.755735099E-1,9.713962555E0
8.002359484E0,-1.102792144E0,5.859424472E-1,9.745069504E0
8.004844744E0,-1.198505044E0,6.529414654E-1,9.740283966E0
8.007330057E0,-1.243968725E0,7.342974544E-1,9.745069504E0
8.009815317E0,-1.346860051E0,7.965108156E-1,9.780961990E0
8.012300630E0,-1.397109270E0,8.539385796E-1,9.881759644E0
8.014785942E0,-1.430907965E0,9.376873970E-1,1.002772141E1
8.017271203E0,-1.450050473E0,9.520443082E-1,1.013779163E1
8.019756515E0,-1.457229018E0,9.544371367E-1,1.026461124E1
8.022241776E0,-1.483550072E0,9.352945685E-1,1.034596729E1
8.024727088E0,-1.464407444E0,9.233304262E-1,1.043480015E1
8.027212401E0,-1.421336651E0,8.539385796E-1,1.055204868E1
8.029697661E0,-1.366002679E0,7.462615371E-1,1.073151016E1
8.032182974E0,-1.356431365E0,6.672984362E-1,1.076022434E1
8.034668234E0,-1.361217022E0,6.672984362E-1,1.077218819E1
8.037153547E0,-1.351645708E0,6.050850153E-1,1.085115147E1
8.039638859E0,-1.267896891E0,5.261218548E-1,1.085354424E1
8.042124119E0,-1.181755304E0,4.037888348E-1,1.075065327E1
8.044609432E0,-1.086042404E0,2.865405083E-1,1.069322491E1
8.047094692E0,-9.640084505E-1,1.932204217E-1,1.061904812E1
8.049580005E0,-8.395816684E-1,6.640082598E-2,1.051376343E1
8.052065317E0,-7.100701332E-1,-7.746763527E-2,1.036271667E1
8.054550578E0,-5.856433511E-1,-1.755733639E-1,1.025025368E1
8.057035890E0,-4.444667995E-1,-2.688934505E-1,1.018086243E1
8.059521151E0,-3.678964674E-1,-3.622135222E-1,1.007318497E1
8.062006463E0,-3.080759048E-1,-4.627120793E-1,9.989436150E0
8.064491776E0,-2.335993052E-1,-5.488536954E-1,9.905687332E0
8.066977036E0,-1.905284971E-1,-5.991029739E-1,9.891330719E0
8.069462349E0,-2.048854381E-1,-6.520441771E-1,9.927223206E0
8.071947609E0,-1.929213256E-1,-6.855437160E-1,9.960722923E0
8.074432922E0,-1.857428551E-1,-6.640082598E-1,9.984650612E0
8.076918234E0,-2.144567221E-1,-6.257231236E-1,1.003250694E1
8.079403494E0,-2.527419031E-1,-5.871388316E-1,1.008514881E1
8.081888807E0,-3.056831062E-1,-5.225326419E-1,1.014496994E1
8.084374067E0,-3.607180119E-1,-4.363910258E-1,1.020239735E1
8.086859380E0,-4.396811724E-1,-3.861417472E-1,1.024068260E1
8.089344692E0,-5.018945336E-1,-3.287140131E-1,1.028136063E1
8.091829953E0,-6.095715761E-1,-2.497508675E-1,1.029332447E1
8.094315265E0,-7.100701332E-1,-1.636092514E-1,1.037468052E1
8.096800526E0,-7.770691514E-1,-5.353940651E-2,1.040608692E1
8.099285838E0,-8.754739761E-1,2.333002165E-2,1.044676495E1
8.101771151E0,-9.951151013E-1,1.333998591E-1,1.049222851E1
8.104256411E0,-1.102792144E0,2.362912297E-1,1.051137066E1
8.106741724E0,-1.215254784E0,3.415754437E-1,1.050658512E1
8.109227036E0,-1.251147151E0,4.516452849E-1,1.043480015E1
8.111712297E0,-1.253539920E0,5.114658475E-1,1.032443142E1
8.114197609E0,-1.253539920E0,5.285146832E-1,1.019521904E1
8.116682869E0,-1.200897813E0,5.739783049E-1,1.004447079E1
8.119168182E0,-1.193719387E0,5.883352757E-1,9.984650612E0
8.121653494E0,-1.155434251E0,5.524429083E-1,9.984650612E0
8.124138755E0,-1.078863859E0,4.803591371E-1,9.869794846E0
8.126624067E0,-1.050150037E0,3.128615618E-1,9.778569221E0
8.129109328E0,-9.831510186E-1,1.357926875E-1,9.843174934E0
8.131594640E0,-8.129615188E-1,3.290131316E-2,1.014736271E1
8.134079901E0,-7.292127013E-1,4.965107143E-2,1.019521904E1
8.136565213E0,-6.909275651E-1,3.768695518E-2,1.024307537E1
8.139050526E0,-7.052844763E-1,7.118647546E-2,1.021436119E1
8.141535786E0,-7.627122402E-1,-7.776673418E-3,1.010429192E1
8.144021099E0,-8.153542876E-1,-6.311069429E-2,1.004447079E1
8.146506411E0,-7.986045480E-1,-6.311069429E-2,1.006122112E1
8.148991672E0,-7.627122402E-1,-4.636093974E-2,1.018564796E1
8.151476984E0,-7.363911867E-1,-6.071787328E-2,9.987043381E0
8.153962244E0,-7.172485590E-1,-1.205384433E-1,9.946365356E0
8.156447557E0,-6.406782866E-1,-1.325025558E-1,1.007797050E1
8.158932817E0,-6.526423693E-1,-6.311069429E-2,1.001575756E1
8.161418130E0,-6.454638839E-1,-6.311069429E-2,9.994221687E0
8.163903442E0,-6.669993401E-1,-2.452643216E-2,1.010907745E1
8.166388703E0,-6.957131624E-1,-4.636093974E-2,9.996614456E0
8.168874015E0,-8.033902049E-1,-3.888336942E-2,1.001097202E1
8.171359328E0,-8.033902049E-1,-1.734796353E-2,1.012582684E1
8.173844588E0,-7.890332937E-1,5.682953820E-2,1.014018440E1
8.176329901E0,-8.563314080E-1,5.922235921E-2,1.013300610E1
8.178815161E0,-9.520443082E-1,8.315058798E-2,1.014496994E1
8.181300474E0,-9.807581902E-1,1.166501045E-1,1.027896786E1
8.183785734E0,-9.687940478E-1,2.243271172E-1,1.033160973E1
8.186271047E0,-9.783653617E-1,2.362912297E-1,1.020718288E1
8.188756359E0,-9.879366755E-1,2.386840582E-1,1.026461124E1
8.191241619E0,-9.305089116E-1,2.817548811E-1,1.023828983E1
8.193726932E0,-8.009973764E-1,3.056831062E-1,1.016650486E1
8.196212192E0,-7.962117195E-1,2.673979402E-1,1.005165005E1
8.198697505E0,-7.674978375E-1,2.099701911E-1,1.003250694E1
8.201182817E0,-7.603194118E-1,1.980060786E-1,9.975079536E0
8.203668078E0,-7.555337548E-1,1.764706671E-1,9.903294563E0
8.206153390E0,-7.268198729E-1,1.860419661E-1,9.809675217E0
8.208638703E0,-6.526423693E-1,2.075773627E-1,9.821640015E0
8.211123963E0,-6.215356588E-1,2.099701911E-1,9.740283966E0
8.213609276E0,-5.641079545E-1,2.386840582E-1,9.737891197E0
8.216094536E0,-4.731806815E-1,2.506481707E-1,9.673284531E0
8.218579849E0,-4.013960063E-1,2.554338276E-1,9.563215256E0
8.221065109E0,-3.870390654E-1,2.386840582E-1,9.489037514E0
8.223550422E0,-3.774677813E-1,2.003988922E-1,9.412467003E0
8.226035734E0,-3.870390654E-1,1.788634956E-1,9.328718185E0
8.228520994E0,-4.061816335E-1,1.645065546E-1,9.268598557E0
8.231006307E0,-4.755735099E-1,1.597209126E-1,9.192028046E0
8.233491619E0,-5.306084156E-1,2.099701911E-1,9.122636795E0
8.235976880E0,-6.095715761E-1,1.860419661E-1,9.103493690E0
8.238462192E0,-7.100701332E-1,2.075773627E-1,9.036494255E0
8.240947453E0,-7.196413875E-1,2.530409992E-1,9.005388260E0
8.243432765E0,-7.627122402E-1,3.535395563E-1,9.019744873E0
8.245918078E0,-8.297112584E-1,4.396811724E-1,8.950352669E0
8.248403338E0,-8.850452900E-1,4.947160780E-1,8.993423462E0
8.250888651E0,-9.496514797E-1,5.452644825E-1,9.007781029E0
8.253373911E0,-1.071685433E0,6.194419861E-1,8.900103569E0
8.255859224E0,-1.165005565E0,6.720840335E-1,8.904889107E0
8.258344536E0,-1.205683470E0,7.199404836E-1,8.964710236E0
8.260829797E0,-1.198505044E0,8.060821295E-1,9.086744308E0
8.263315109E0,-1.208076358E0,8.587242365E-1,9.211171150E0
8.265800369E0,-1.210469127E0,9.113663435E-1,9.338289261E0
8.268285682E0,-1.342074394E0,9.352945685E-1,9.242277145E0
8.270770994E0,-1.409372568E0,8.922237158E-1,9.278169632E0
8.273256255E0,-1.466800332E0,9.544371367E-1,9.266205788E0
8.275741567E0,-1.438086390E0,9.400802255E-1,9.254241943E0
8.278226828E0,-1.370788217E0,9.305089116E-1,9.297611237E0
8.280712140E0,-1.318146229E0,9.209375978E-1,9.369396210E0
8.283197453E0,-1.234397411E0,8.587242365E-1,9.445966721E0
8.285682713E0,-1.184148073E0,7.917252183E-1,9.501001358E0
8.288168026E0,-1.109970570E0,7.031907439E-1,9.508179665E0
8.290653286E0,-1.045364380E0,6.433702111E-1,9.539286613E0
8.293138599E0,-9.711868763E-1,5.237290859E-1,9.548857689E0
8.295623911E0,-8.994022012E-1,4.540380836E-1,9.546464920E0
8.298109172E0,-8.081758618E-1,3.583251834E-1,9.553643227E0
8.300594484E0,-7.531409264E-1,3.104687333E-1,9.558428764E0
8.303079744E0,-7.148557901E-1,2.506481707E-1,9.553643227E0
8.305565057E0,-6.502495408E-1,1.980060786E-1,9.591928482E0
8.308050317E0,-6.239284873E-1,1.405783296E-1,9.623035431E0
8.310535630E0,-6.095715761E-1,1.142572835E-1,9.678070068E0
8.313020942E0,-5.497509837E-1,9.750752151E-2,9.735498428E0
8.315506203E0,-5.306084156E-1,7.118647546E-2,9.792925835E0
8.317991515E0,-5.282155871E-1,4.965107143E-2,9.862616539E0
8.320476776E0,-5.090730190E-1,5.922235921E-2,9.900901794E0
8.322962088E0,-5.258227587E-1,6.640082598E-2,9.951150894E0
8.325447401E0,-5.449653864E-1,1.022931710E-1,9.960722923E0
8.327932661E0,-5.473581553E-1,1.381855011E-1,9.936794281E0
8.330417974E0,-6.000002623E-1,1.405783296E-1,9.910472870E0
8.332903234E0,-6.191428304E-1,1.956132501E-1,9.872187614E0
8.335388547E0,-6.574280262E-1,2.793620527E-1,9.848259926E0
8.337873859E0,-7.268198729E-1,3.272185028E-1,9.848259926E0
8.340359119E0,-7.842476368E-1,3.966103494E-1,9.874580383E0
8.342844432E0,-8.368897438E-1,4.301098585E-1,9.860223770E0
8.345329692E0,-8.946165442E-1,4.707878530E-1,9.898509026E0
8.347815005E0,-9.424729943E-1,4.875376225E-1,9.920044899E0
8.350300317E0,-9.544371367E-1,5.261218548E-1,9.943972588E0
8.352785578E0,-9.975079298E-1,5.114658475E-1,9.975079536E0
8.355270890E0,-1.026221752E0,5.114658475E-1,9.994221687E0
8.357756151E0,-9.951151013E-1,4.899304509E-1,1.001336479E1
8.360241463E0,-9.687940478E-1,4.396811724E-1,1.003489971E1
8.362726724E0,-9.161519408E-1,4.061816335E-1,1.004447079E1
8.365212036E0,-8.898309469E-1,3.822534084E-1,1.007557774E1
8.367697349E0,-8.826524615E-1,3.367897868E-1,1.006839943E1
8.370182609E0,-8.419744968E-1,3.320041299E-1,1.007557774E1
8.372667922E0,-8.105686903E-1,3.152543902E-1,1.006122112E1
8.375153234E0,-7.627122402E-1,3.200400174E-1,1.005643559E1
8.377638494E0,-7.531409264E-1,3.032902777E-1,1.004447079E1
8.380123807E0,-7.052844763E-1,2.506481707E-1,1.001336479E1
8.382609067E0,-6.789634228E-1,2.338984162E-1,1.000618649E1
8.385094380E0,-6.598208547E-1,1.764706671E-1,9.994221687E0
8.387579692E0,-6.263213158E-1,1.094716340E-1,9.960722923E0
8.390064953E0,-5.665007830E-1,7.118647546E-2,9.891330719E0
8.392550265E0,-5.593222976E-1,5.204389244E-2,9.792925835E0
8.395035526E0,-4.755735099E-1,-5.982056609E-4,9.654142380E0
8.397520838E0,-4.277170599E-1,-1.016949583E-2,9.527322769E0
8.400006151E0,-3.942175210E-1,-4.875376076E-2,9.407681465E0
8.402491411E0,-3.822534084E-1,-3.888336942E-2,9.378967285E0
8.404976724E0,-3.942175210E-1,-1.734796353E-2,9.371788979E0
8.407461984E0,-4.588237405E-1,1.375873014E-2,9.390931129E0
8.409947297E0,-4.971089065E-1,3.290131316E-2,9.457930565E0
8.412432609E0,-5.641079545E-1,7.597211748E-2,9.539286613E0
8.414917869E0,-6.382854581E-1,1.214357466E-1,9.663713455E0
8.417403182E0,-6.861419082E-1,1.692921966E-1,9.773782730E0
8.419888442E0,-7.531409264E-1,2.123630047E-1,9.835996628E0
8.422373755E0,-7.603194118E-1,2.506481707E-1,9.826425552E0
8.424859067E0,-7.698906660E-1,2.865405083E-1,9.778569221E0
8.427344328E0,-7.531409264E-1,2.745763958E-1,9.711569786E0
8.429829640E0,-7.387840152E-1,2.817548811E-1,9.682855606E0
8.432314901E0,-7.531409264E-1,2.865405083E-1,9.690034866E0
8.434800213E0,-7.698906660E-1,2.745763958E-1,9.752247810E0
8.437285526E0,-7.794619799E-1,2.626122832E-1,9.800104141E0
8.439770786E0,-8.009973764E-1,2.697907388E-1,9.874580383E0
8.442256099E0,-8.273184299E-1,2.937189937E-1,9.953543663E0
8.444741359E0,-8.105686903E-1,2.769692242E-1,9.994221687E0
8.447226672E0,-8.201399446E-1,3.080759048E-1,1.002054310E1
8.449711932E0,-8.105686903E-1,3.415754437E-1,1.002054310E1
8.452197244E0,-8.057830334E-1,2.889333367E-1,1.000618649E1
8.454682557E0,-8.033902049E-1,3.008974493E-1,9.943972588E0
8.457167817E0,-7.842476368E-1,2.937189937E-1,9.848259926E0
